Key;Tekst_Mikkel_Peter;Tekst_bem
ID1944012810;ved Georg;
ID1944010300;;
ID1944010400;;
ID1944010800;;
ID1944011000;;
ID1944011100;;
ID1944011800;;
ID1944011900;;
ID1944012000;;
ID1944012100;;
ID1944012300;;
ID1944012500;;
ID1944012600;;
ID1944012700;;
ID1944012900;;
ID1944013000;;
ID1944013100;;
ID1944020110;i Kåsen;(KM fødselsdag)
ID1944020210;hjem;
ID1944020410;ved Georg;
ID1944020510;ved Klara;
ID1944020610;søndag, Martin Jensen Toftebjerg død, hjem, på Hsh ;
ID1944020810;på Hsh lave krybbe;
ID1944020910;ved Georg;
ID1944021010;snestorm nordøst;
ID1944021110;på Hsh, spreder ?;
ID1944021210;1 læs top 7,5 kr, i Nordby;
ID1944021310;søndag, ;
ID1944021410;Haveristen Anne Odense i havn, Vejrø kaniner 105;
ID1944021510;stanget 13 ål;
ID1944021610;bundet top sammen, på Hsh skud hanen på tønden;
ID1944021710;i Tranebjerg med mit uhr, i Pillemark;
ID1944021810;storm øst, lappet uldtøj;
ID1944021910;lappet uldtøj;
ID1944022610;Karl Martin, Stine her. Agnes herud;
ID1944022810;Agnes hjem;
ID1944022910;1 rm træ  11,5 kr, stanget 9 ål;
ID1944020300;;
ID1944020700;;
ID1944022000;;
ID1944022100;;
ID1944022200;;
ID1944022300;;
ID1944022400;;
ID1944022500;;
ID1944022700;;
ID1944030110;sne bunden ruser;
ID1944030210;Lolli minesprængt;
ID1944030310;renset hønsehus, kloak Frederik;
ID1944030410;et nyt batteri radionen, stanget 9 ål;
ID1944030510;søndag;
ID1944030610;Oda dreng født i Tranebjerg;
ID1944030710;på hsh malet sennep;
ID1944030810;lappet åleruser;
ID1944030910;frost lappet åleruser, Marens ?;
ID1944031110;Oda sygehus, til Kåsen;
ID1944031210;Oda sygehus, Pillemark;
ID1944031310;søndag, Livet på Kongsgård set, hjem i snevejr, kartofler ind Frederik;
ID1944031410;ved Georg barket træ 1/2;
ID1944031510;ved Georg hegn om Kyllinghus, Karl Martins båd minesprængt;
ID1944031610;ved Georg lavet hegn stand;
ID1944031710;ved Georg gravet huller, sat kartofler;
ID1944031810;sat min torskeruse , gravet huller 1/2;
ID1944031910;på hsh ;
ID1944032010;gravet huller Georg;
ID1944032110;vingtervejr;
ID1944032210;storm nordøst;
ID1944032310;sat hagn ved havet, slået pæle Gylling 1/2;
ID1944032410;plantet birk Georg;
ID1944032510;ved Klara, Oda, Agnes;
ID1944032610;regnvejr, på hsh;
ID1944032710;sat mine kartofler;
ID1944032810;sat mine kartofler;
ID1944032910;snebyger, frost, lappe tøj;
ID1944033010;på Hsh lave gavl;
ID1944033110;slået pæle Gylling;
ID1944031000;;
ID1944040110;i Kåsen, K. Martin syg;
ID1944040210;søndag slået pæle Gylling;
ID1944040310;storm sydøst;
ID1944040410;lappet ruser, snesjab;
ID1944040510;lappet ruser, snesjab;
ID1944040610;slået pæle Gylling;
ID1944040710;i Pillemark Kåsen;
ID1944040810;slået pæle færdig;
ID1944040910;påskedag i kirke;
ID1944041010;hængt garn Gylling;
ID1944041110;hængt garn Gylling, 3 k, sild;
ID1944041210;sat åleruser og sået gødning Georg 1/4 dag;
ID1944041310;planter sirener Georgs;
ID1944041410;lavet hegn kyllinghus 3/4;
ID1944041510;klippet får KGH 7, 5 får JGH;
ID1944041610;søndag;
ID1944041710;lavet have Frederik 1/2;
ID1944041810;gravet have Frederik;
ID1944041910;røgtet ruser, sået græsplæne Frederik 1/2;
ID1944042010;Verna, KM Stinne;
ID1944042110;kalket vaskehus Frederik;
ID1944042210;røgtet ruser, storm nordvest, på hsh, kyllingetur 1/2;
ID1944042410;til Pillemark;
ID1944042510;til Pillemark, skuffet have;
ID1944042610;Brattingsborg klippe får;
ID1944042710;Brattingsborg klippe får;
ID1944042810;Hjalmarsgård, hjem, 3 dage;
ID1944042910;klippet får Valdemar, røgtet ruser;
ID1944043010;søndag, regn om eftermiddagen;
ID1944042300;;
ID1944050110;savet træ 1/2 i Nordby;
ID1944050210;kalket kælder, køkken;
ID1944050310;savet træ, storm vest;
ID1944050410;flækket træ, åleruserne op;
ID1944050510;bededag i kirke;
ID1944050610;36 får, 31 lam på Hjh, 58 lam op på gården, nordøst storm;
ID1944050710;i Tranebjerg, Pillemark Tøjkort jakke 2295, bukser 1755, skat 405;
ID1944050810;49 får 44 lam Kyholm;
ID1944050910;slået stænge Hjh;
ID1944051010;slået stænge Lindholmg 1/2. savet træ på Hsh, blive klippet;
ID1944051110;ved Georg lavet gødningssliske;
ID1944051210;16 kvier Lindholm;
ID1944051310;14 plag, 83 kvier Hjh;
ID1944051410;søndag, 1,5 pot rejer;
ID1944051510;ved Georg lavet sliske færdig;
ID1944051610;får, lam kvier Vejrø;
ID1944051710;i Pilemark ved Lehmann;
ID1944051810;kristihimmelfart, i Kåsen, hjem;
ID1944051910;lavet madras Hsh 1/4;
ID1944052010;luget have Frederik 1/2;
ID1944052110;søndag, Kristian, Oda, Bruno;
ID1944052210;kalket mit hus;
ID1944052310;malet, sat planter Frederik 2 timer;
ID1944052410;savet træ, storm;
ID1944052510;malet, kalket, blæst, regn;
ID1944052610;bundet top, Frederik, 3 timer, 5 får, 6 lam hjh 2 timer;
ID1944052810;pinse, Vern, Karl, Knud;
ID1944052910;røgtet bundgarn Hans;
ID1944053110;røgtet bundgarn, 5 kg rejer a 10 kr;
ID1944052700;;
ID1944053000;;
ID1944060110;kalket for Bertel;
ID1944060210;kalket for Bertel, 1/2, regn, gjort op Georg;
ID1944060310;til Pillemark, ;
ID1944060410;Ballen Hjem;
ID1944060510;kartofler op Hsh 1/2;
ID1944060610;kartofler op Hsh ;
ID1944060710;ved Georg 1/2 Regn, Klara her;
ID1944060810;ved Georg slå græs;
ID1944060910;ved Frederik 1 rm;
ID1944061010;ved Frederik 2 rm, kartofler op Herman;
ID1944061110;Agnes, Michael her;
ID1944061210;regn 1/2, kartofler op Bertel;
ID1944061310;kartofler op Bertel;
ID1944061410;kartofler Aksel færdig, 1 kg rjer 10 kr Kåsen, slået græsplæne Frederik;
ID1944061510;Kartofler op Bertel færdig kalket 1/2;
ID1944061610;kalket for Bertel;
ID1944061710;kalket for Bertel 3/4;
ID1944061810;søndag i Tranebjerg, Kåsen;
ID1944061910;Pillemark, hjem, tjæret taget;
ID1944062010;tjæret for Bertel 1/2, tjæret taget;
ID1944062110;kartofler Hermand;
ID1944062210;tjæret, støbt grund Bertel;
ID1944062310;tjæret Bertel, regn syet sejl KM;
ID1944062410;syet sejl KM. I Nordby;
ID1944062510;søndag;
ID1944062610;kartofler op Georg;
ID1944062710;kalket for Bertel;
ID1944062810;kalket for Bertel;
ID1944062910;kalket for Bertel;
ID1944063010;sendt 13 kg rejer a 3 kr, luget for Frederik, gjort op;
ID1944070110;færdig kalke gården 1/2, taget kartofler;
ID1944070210;søndag til Kåsen, 1 høne 8 kyllinger;
ID1944070310;muret VK hjem;
ID1944070410;kalket hsh 3/4;
ID1944070510;sendt 8 kg rejer 3,5, dyrskue;
ID1944070610;vasket tøj, kørt hø Hermen 4 læs 1/2;
ID1944070710;på hsh lavet grund gåsehus;
ID1944070910;søndag, Jens Elly børn, Verna her;
ID1944071010;på hsh kalket mure;
ID1944071110;på hsh kalket mure;
ID1944071210;lavet dyne, Verna herud;
ID1944071310;syet dyner;
ID1944071410;Verna hjem, på hsh kalket 3/4;
ID1944071510;på hsh kalket færdig 1/2;
ID1944071610;søndag;
ID1944071710;ved Georg slå græs;
ID1944071810;dårlig tarm, malet pram;
ID1944071910;til Pillemark malet vinduer;
ID1944072010;hjem;
ID1944072110;mure dør Herman;
ID1944072210;muret, tjæret vogn;
ID1944072310;søndag;
ID1944072410;10 lam fra Yderst holm, Oda og Kristian;
ID1944072510;Knud herud;
ID1944072610;Verna og Carl her;
ID1944072710;regn;
ID1944072810;Oda og Kristian hjem;
ID1944073010;søndag, Knud hjem, på sygehuset i Ballen;
ID1944073110;1 tons briketter;
ID1944070800;;
ID1944072900;;
ID1944080210;på Hsh, madras;
ID1944080310;6 kg rejer Karl Pedersen 10 kr;
ID1944080410;lappet ruser;
ID1944080510;lappet ruser;
ID1944080610;lappet ruser;
ID1944080710;skiftet får og lam holmene;
ID1944080810;i Pillemark, tordenvejr;
ID1944080910;hjem, Carl med;
ID1944081010;Verna, Knud, Marie her;
ID1944081110;11,5 tons tørv, 2 timer Frederik, KM Stine børn herud;
ID1944081210;Verna hjem;
ID1944081310;søndag, KM Stine børn hjem, Jens her;
ID1944081410;høstet for Herman;
ID1944081510;høstet for Herman;
ID1944081610;tjæret tag Elmsted, 3 timer, Verna Marie herud;
ID1944081710;høstet færdig Herman;
ID1944081810;tjæret tag Elmsted 2 timer, Verna hjem;
ID1944081910;lappet åleruser sat;
ID1944082010;søndag, ingen rejer pælene op;
ID1944082110;1 time Frederik, tjæret og gravet kartofler op;
ID1944082210;kartofler sidste;
ID1944082310;fødselsdag Peder i Pillemark;
ID1944082410;hjem tjæret hyttefade;
ID1944082510;støbt sement Bertels port;
ID1944082610;på hsh efter kartofler;
ID1944082710;fødselsdag Kristian, på sygehus Grethe;
ID1944082810;i Kåsen 3 kyllinger, hjem torden regn;
ID1944082910;lavet brand kasse;
ID1944083010;lavet brand kasse;
ID1944083110;lavet brand kasse;
ID1944080100;;
ID1944090110;regn, foer i ærmer;
ID1944090210;vasket tøj;
ID1944090310;søndag, Peder Klara børn her, høstprædiken;
ID1944090510;Klara, børn hjem, på hsh efter kartofler;
ID1944090610;på hsh levet bagdør, blæst sydvest;
ID1944090710;regn blæst 1/2;
ID1944090810;storm sydvest lavvande, gjort op Georg, frederik 1 time;
ID1944090910;vasket lam Yderholm;
ID1944091010;søndag, Oda Kristian Bruno her;
ID1944091110;klippet lam;
ID1944091210;klippet lam;
ID1944091310;skiftet lam får;
ID1944091410;klippet får Vejrø;
ID1944091510;tærsket for Herman;
ID1944091610;tærsket for Herman;
ID1944091710;søndag på Hsh, bryde stald ned;
ID1944091810;tærsket for Herman, radiobatteri;
ID1944091910;på hsh  ;
ID1944092010;til Tranebjerg, Kåsen;
ID1944092110;hjem over Ballen, kvier fra Lindholm;
ID1944092310;10 sild en makrel, tærsket for Gudmann;
ID1944092410;søndag;
ID1944092510;tærsket Gudman, Bertel;
ID1944092610;Knud Verna her, 2 sild;
ID1944092710;lavet hyldebær saft;
ID1944092810;røgtet åleruser;
ID1944092910;lam fra hjh 1/2;
ID1944093010;tærsket for Bertel storm;
ID1944090400;;
ID1944092200;;
ID1944100110;røgtet ruser, søndag;
ID1944100210;tærsket for Bertel;
ID1944100310;tærsket for Bertel;
ID1944100410;tærsket for Bertel;
ID1944100510;tærsket for Bertel 1/2, røgtet ruser;
ID1944100610;til Tranebjerg Kåsen;
ID1944100710;Pillemark hjem, røgtet ruser;
ID1944100810;søndag i kirke;
ID1944100910;røgtet ruser, sat sildegarn;
ID1944101010;vesket tøj, 13 sild, regn blæst;
ID1944101110;ingen sild, Verna Marie her Henkoge;
ID1944101210;røgtet ruser, fået hønsekorn, klippet Vejmand får;
ID1944101310;været i Nordby, G 30 H 40;
ID1944101410;på hjh lavet stænge 1/2;
ID1944101510;søndag, røgtet ruser;
ID1944101610;på hjh efter en  Bede regnvejr;
ID1944101710;røgtet ruse;
ID1944102110;sild fra Kåsen;
ID1944102210;klippet får Revet;
ID1944102410;Mikkel Hansen. Agnes, Verna, Klara her;
ID1944102810;Leo herud;
ID1944102910;søndag, røgtet ruser;
ID1944103010;Leo hjem, tærsket på hsh for Herman;
ID1944103110;tærsket for Bertel 1/2;
ID1944101800;;
ID1944101900;;
ID1944102000;;
ID1944102300;;
ID1944102500;;
ID1944102600;;
ID1944102700;;
ID1944110110;tærsket for Bertel, regn;
ID1944110210;regn blæst;
ID1944110310;gråvejr regn;
ID1944110410;til Kåsen, Verna benbrud;
ID1944110510;på sygehuset ved Verna, hjem;
ID1944110610;tærsket færdig Bertel;
ID1944110710;regn, stor, røgtet ruser, kartofler ind Frederik 2 timer, 60,22 Valdemar;
ID1944110810;hugget træ Frederik, gjort op 12 kr;
ID1944110910;ordnet Bertels stak;
ID1944111010;regn, spisset pæle Valdemar 1/2;
ID1944111110;plage fra hjh lavet fold;
ID1944111210;søndag på sygehus Verna;
ID1944111310;65 kvier fra hjh, 18 rendt;
ID1944111410;blæst regn;
ID1944111510;kørt tang op Frederik;
ID1944111610;kørt tang op Frederik;
ID1944111710;18 kvier fra revet;
ID1944111810;til Tranebjerg, Regn storm;
ID1944111910;til Pillemark, på sygehuset ved Verna, hjem;
ID1944112010;åleruserne op;
ID1944112110;blæst nord hentet ledene hjh 1/5;
ID1944112210;jaget kvier fra ? Til hjh, grøntsager op Frederik 3 timer;
ID1944112310;pælene op;
ID1944112510;stanget 6 ål;
ID1944112610;søndag  ;
ID1944112710;gravet Frederik 5 timer;
ID1944112810;på Hjh, kvier løbet fra Hjh;
ID1944112910;stanget 5 ål;
ID1944113010;kvierne fanget;
ID1944112400;;
ID1944120110;rusk, regn, får fra Kyholm;
ID1944120210;rusk, regn Østerløkken;
ID1944120310;pillemark Tranebjerg hjem;
ID1944120410;får fra Lindholm, Vejrø Yderstholm;
ID1944120510;får fra Hjh, sidste får i år, klippet får på gården;
ID1944120610;klippet får på gården, Arken på land;
ID1944120710;klippet JG Holm 4;
ID1944120810;regnvejr, vasket tøj;
ID1944121010;søndag, Jens her;
ID1944121110;jord på Herman roer;
ID1944121210;klippet 9 får KLG Holm;
ID1944121310;til Tranebjerg, Kåsen, Pillemark;
ID1944121410;til frokost med Jens;
ID1944121510;hjem, storm frost, syd øst;
ID1944121610;hø og halm ind Andreas frost;
ID1944122010;hsh satte glas i. kartofler op Frederik 2 timer, gjort op Valdemar 100 kr.;
ID1944122110;Vejrø skyde kaniner 219;
ID1944122310;til Pillemark;
ID1944122410;til Agnes;
ID1944122610;hjem;
ID1944122710;på hsh efter 2 høns;
ID1944122910;Vejrø skyde kaniner 226;
ID1944123110;søndag, til Kåsen;
ID1944120900;;
ID1944121700;;
ID1944121800;;
ID1944121900;;
ID1944122200;;
ID1944122500;;
ID1944122800;;
ID1944123000;;
ID1945010110;hjem fra Kåsen;
ID1945010410;På gården selskab;
ID1945010510;på Vejr, skyde kaniner 207;
ID1945010710;søndag, på hsh gåsesteg;
ID1945011410;i kirke;
ID1945011510;Brattingsborg klippe får, 12 timer kr. 16,32;
ID1945011610;frost sne;
ID1945011810;vasket tøj, snevejr, tø;
ID1945012010;storm snebyger;
ID1945012210;Oda, Kristian, Bruno, radiobatteri;
ID1945012610;Oda, Kristian, Bruno hjem;
ID1945012710;snestorm;
ID1945012810;søndag, kastet sne 1/2;
ID1945012910;Kastet Frederik 3 timer, rneset hønsehus 3 timer;
ID1945013010;frost 6 gr.;
ID1945010200;;
ID1945010300;;
ID1945010600;;
ID1945010800;;
ID1945010900;;
ID1945011000;;
ID1945011100;;
ID1945011200;;
ID1945011300;;
ID1945011700;;
ID1945011900;;
ID1945012100;;
ID1945012300;;
ID1945012400;;
ID1945012500;;
ID1945013100;;
ID1945020110;til Kåsen med postbilen;
ID1945020210;iKåsen;
ID1945020310;til Pillemark;
ID1945020410;søndag, hjem;
ID1945020510;til Østerløkken ;
ID1945020610;begravelse Jens Martin, hjem;
ID1945020710;på Hsh, 2 vogn kæppe;
ID1945020810;ved Frederik, kartofler op 3 timer, gjort op 20 kr;
ID1945020910;ved smed med pumpestangen i Nordby;
ID1945021010;ved Frederik, renset kloak 1 1/2 time;
ID1945022210;påVejrø kanin er 22;
ID1945022310;en last top 7 kr;
ID1945022610;Oda, Svend herud;
ID1945021100;;
ID1945021200;;
ID1945021300;;
ID1945021400;;
ID1945021500;;
ID1945021600;;
ID1945021700;;
ID1945021800;;
ID1945021900;;
ID1945022000;;
ID1945022100;;
ID1945022400;;
ID1945022500;;
ID1945022700;;
ID1945022800;;
ID1945030110;storm nordvest;
ID1945030210;højvande;
ID1945030310;Svend hjem, bundet top sammen;
ID1945030410;søndag, Tranebjerg, dilletant;
ID1945030510;frokost K. Fisker;
ID1945030610;ved Klara, Bruno fødselsdag;
ID1945030710;ryddet septitank ved Frederik;
ID1945030810;sne på jorden, stanget 6 ål;
ID1945030910;hugget træ Georg 8 timer;
ID1945031010;savet ris;
ID1945031110;søndag i kirke;
ID1945031210;væltet pobler ved Andreas 8 timer;
ID1945031310;ved Frederik 4 timer;
ID1945031410;ved Frederik lavet hegn 7 timer;
ID1945031510;gullerødder op Andreas 8 timer;
ID1945031610;væltet pobler  6 timer;
ID1945031710;til Pillemark, Kåsen;
ID1945031810;søndag, Tranebjerg hjem;
ID1945032210;røgtet åleruser, sat kartofler Flyver ?;
ID1945032310;savet træ, stanget 11 ål;
ID1945032410;savet R. Jensen, lavet ålerusser, stanget ål ingen;
ID1945032810;betalt Bentzen ;(Knud) begravelse M. Snedker
ID1945031900;;
ID1945032000;;
ID1945032100;;
ID1945032500;;
ID1945032600;;
ID1945032700;;
ID1945032900;;
ID1945033000;;
ID1945033100;;
ID1945040110;søndag påske, Knud hjem, i kirke, Peter, Klara;
ID1945040310;røgtet ruser, på Hsh 1/2 lavet tromle;
ID1945040410;Hsh lavet tromle;
ID1945040510;Arken i v andet 3 timer;
ID1945040610;kartofler til K Martin , stakket brænde;
ID1945040710;ved Frederik 3 1/2 time, Oda, Bruno, Kristian;
ID1945040810;Jens her;
ID1945040910;ved Frederik 8 timer gjort på 27 kr;
ID1945041010;klippet et får K. Grønkjær;
ID1945041410;M. Poulsen død, sået urter Frederik 4 timer;
ID1945041510;søndag til Pillemark, Kåsen;
ID1945041610;hjerm, røgtet ruser, hentet kartofler;
ID1945041710;renset gullerødder Hsh;
ID1945041810;renset gullerødder Hsh 1/2, begravelse Morten Poulsen;
ID1945041910;sat min e sidste kartofler,jkartofler ind Frederik 1 1/2 time;
ID1945042010;Akumolator opladet, Agnes, Verna, Klara, Oda her;
ID1945042110;røgtet ruser, Oda hjem;
ID1945042510;Stinne, Verna her;
ID1945042610;Knud herud;
ID1945042710;Knud hjem, bededag regn;
ID1945042810;røgtet ruser 2 ål;
ID1945042910;i kirke;
ID1945043010;klaket køkken, spisekammer, fået en skp. Kalk;
ID1945040200;;
ID1945041100;;
ID1945041200;;
ID1945041300;;
ID1945042200;;
ID1945042300;;
ID1945042400;;
ID1945050110;slået stænge Hjh;
ID1945050210;gjort gavlern istand;
ID1945050310;kalket huset;
ID1945050410;åleruser op;
ID1945050510;våbentilstand kl. 8. været i Ballen, Tranebjerg, Kåsen;
ID1945050610;i Pillemark, hjem;
ID1945050710;kittet vinduer;
ID1945050810;malet vinduer og døre;
ID1945051110;kvier Kyholm 16, Lin dholm 15;
ID1945051210;kvier 62, plage 15 Hjh;
ID1945051310;søndag Karl Martin efter torsk, 3 p rejer 3 kr. pundet;
ID1945051610;klippet 19 får lykkensprøve;
ID1945052010;pinse i kirke;
ID1945052210;sendt rejer Kåsen 7 kg. 10 kr. kiloet;
ID1945052310;kalket for Bertel 1/4, regn;
ID1945052410;kalket for Bertel 1 ;
ID1945052510;3 p rejer 10kr, kalket for  Bertel 3/4;
ID1945052610;kalket 1/2, luget for Frederik 4 timer;
ID1945052810;kalket for Bertel, sat planter Frederik 1 time;
ID1945052910;kalket for Bertel 1/2, kalket vaskehus Frederik 4 timer;
ID1945053010;kartofler op Herman 9 timer;
ID1945053110;kartofler Aksel;
ID1945050900;;
ID1945051000;;
ID1945051400;;
ID1945051500;;
ID1945051700;;
ID1945051800;;
ID1945051900;;
ID1945052100;;
ID1945052700;;
ID1945060110;kartofler op Aksel;
ID1945060210;plantet tobak Georg 4 timer;
ID1945060310;søndag, Tranebjerg Pillemark;
ID1945060410;hjem;
ID1945060510;Ballen, Kåsen;
ID1945060610;tjæret for Bertel 3/4;
ID1945060710;kartofler op Herman 8 timer;
ID1945060810;klippet får Besser Rev;
ID1945060910;i Kåsen, Kalundborg,Jylland første gang;
ID1945061010;i Kirke;
ID1945061110;3 lam hjh, tjæret, stakket hø Bertel 3/4;
ID1945061210;9 plage hjh, Oda v asket tøj;
ID1945061310;Oda hjem, storm vest;
ID1945061410;kalket indvendig fra vest gangen, stor;
ID1945061510;slået græs Hundsholm 3 kr, renset kloak Frederik 2 1/2 time;
ID1945061610;hyppet kartofler, gjort gamle pram istand;
ID1945061710;søndag, tjæret prammen;
ID1945061810;tjæret, kalket for Bertel;
ID1945061910;kartofler op Aksel 2,5;
ID1945062010;kalket færdig Bertel 1/2, regn 48;
ID1945062110;kørt hø Herman;
ID1945062210;Tjæret tager, Oda herud;
ID1945062310;8 kg rejer a 6 kr;
ID1945062410;søndag, Oda, Kristian ;
ID1945062610;radiobatteri;
ID1945063010;vasket får Kyholm;
ID1945062500;;
ID1945062700;;
ID1945062800;;
ID1945062900;;
ID1945070110;søndag i Ballen til fest;
ID1945070210;klippet får Kyholm;
